epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 9.154647435897436 10.076121794871796
1 10.118189102564102 None 10.236378205128204 10.076121794871796
2 10.196314102564102 None 15.07411858974359 10.076121794871796
3 10.693108974358974 None 15.134214743589743 10.076121794871796
4 11.221955128205128 None 18.42948717948718 10.076121794871796
5 11.31209935897436 None 23.557692307692307 10.076121794871796
6 11.923076923076923 None 27.003205128205128 10.076121794871796
7 12.289663461538462 None 27.57411858974359 10.076121794871796
8 12.75040064102564 None 27.874599358974358 10.076121794871796
9 13.03485576923077 None 32.97275641025641 10.076121794871796
10 13.461538461538462 None 33.03285256410256 10.076121794871796
11 13.59775641025641 None 33.83413461538461 10.076121794871796
12 13.98036858974359 None 32.61217948717949 10.076121794871796
13 14.246794871794872 None 34.61538461538461 10.076121794871796
14 14.659455128205128 None 32.63221153846154 10.076121794871796
15 15.206330128205128 None 32.0713141025641 10.076121794871796
16 15.631009615384615 None 31.029647435897434 10.076121794871796
17 15.616987179487179 None 23.697916666666668 10.076121794871796
18 13.325320512820513 None 21.704727564102566 10.076121794871796
19 12.712339743589743 None 20.743189102564102 10.076121794871796
20 12.379807692307692 None 19.751602564102566 10.076121794871796
21 12.255608974358974 None 19.30088141025641 10.076121794871796
22 12.12540064102564 None 18.86017628205128 10.076121794871796
23 11.993189102564102 None 18.349358974358974 10.076121794871796
24 11.850961538461538 None 17.85857371794872 10.076121794871796
25 11.770833333333334 None 17.608173076923077 10.076121794871796
26 11.802884615384615 None 17.518028846153847 10.076121794871796
27 11.650641025641026 None 17.528044871794872 10.076121794871796
28 11.630608974358974 None 17.548076923076923 10.076121794871796
29 11.522435897435898 None 17.50801282051282 10.076121794871796
30 11.536458333333334 None 17.68830128205128 10.076121794871796
31 11.506410256410257 None 17.828525641025642 10.076121794871796
32 11.48036858974359 None 18.07892628205128 10.076121794871796
33 11.536458333333334 None 18.229166666666668 10.076121794871796
34 11.598557692307692 None 18.609775641025642 10.076121794871796
35 11.65665064102564 None 18.920272435897434 10.076121794871796
36 11.73076923076923 None 19.290865384615383 10.076121794871796
37 11.778846153846153 None 19.681490384615383 10.076121794871796
38 11.816907051282051 None 19.861778846153847 10.076121794871796
39 11.864983974358974 None 20.092147435897434 10.076121794871796
40 11.935096153846153 None 17.748397435897434 10.076121794871796
41 11.650641025641026 None 18.719951923076923 10.076121794871796
42 11.768830128205128 None 20.22235576923077 10.076121794871796
43 11.933092948717949 None 20.993589743589745 10.076121794871796
44 12.001201923076923 None 21.564503205128204 10.076121794871796
45 12.257612179487179 None 22.796474358974358 10.076121794871796
46 12.379807692307692 None 23.64783653846154 10.076121794871796
47 11.203926282051283 None 14.583333333333334 10.076121794871796
48 10.853365384615385 None 15.665064102564102 10.076121794871796
49 11.107772435897436 None 16.88701923076923 10.076121794871796
50 11.274038461538462 None 17.64823717948718 10.076121794871796
51 11.268028846153847 None 17.728365384615383 10.076121794871796
52 11.378205128205128 None 17.828525641025642 10.076121794871796
53 11.34415064102564 None 18.048878205128204 10.076121794871796
54 11.428285256410257 None 18.810096153846153 10.076121794871796
55 11.568509615384615 None 19.53125 10.076121794871796
56 11.660657051282051 None 19.581330128205128 10.076121794871796
57 11.650641025641026 None 19.771634615384617 10.076121794871796
58 11.71875 None 19.721554487179485 10.076121794871796
59 11.620592948717949 None 19.881810897435898 10.076121794871796
60 11.724759615384615 None 20.392628205128204 10.076121794871796
61 11.78084935897436 None 20.442708333333332 10.076121794871796
62 11.81290064102564 None 21.915064102564102 10.076121794871796
63 11.93709935897436 None 21.925080128205128 10.076121794871796
64 12.169471153846153 None 24.088541666666668 10.076121794871796
65 12.546073717948717 None 23.868189102564102 10.076121794871796
66 12.742387820512821 None 24.989983974358974 10.076121794871796
67 12.966746794871796 None 28.094951923076923 10.076121794871796
68 12.063301282051283 None 27.75440705128205 10.076121794871796
69 13.477564102564102 None 28.79607371794872 10.076121794871796
70 13.693910256410257 None 28.97636217948718 10.076121794871796
71 13.870192307692308 None 29.557291666666668 10.076121794871796
72 14.272836538461538 None 29.08653846153846 10.076121794871796
73 14.409054487179487 None 25.440705128205128 10.076121794871796
74 14.739583333333334 None 29.837740384615383 10.076121794871796
75 15.020032051282051 None 29.75761217948718 10.076121794871796
76 15.330528846153847 None 29.517227564102566 10.076121794871796
77 15.677083333333334 None 29.84775641025641 10.076121794871796
78 16.115785256410255 None 29.096554487179485 10.076121794871796
79 16.442307692307693 None 28.876201923076923 10.076121794871796
80 16.646634615384617 None 28.756009615384617 10.076121794871796
81 17.00721153846154 None 28.946314102564102 10.076121794871796
82 17.42588141025641 None 28.44551282051282 10.076121794871796
83 17.534054487179485 None 28.125 10.076121794871796
84 17.99278846153846 None 28.345352564102566 10.076121794871796
85 18.451522435897434 None 27.91466346153846 10.076121794871796
86 18.75801282051282 None 27.874599358974358 10.076121794871796
87 19.092548076923077 None 27.55408653846154 10.076121794871796
88 19.375 None 27.694310897435898 10.076121794871796
89 19.67948717948718 None 27.604166666666668 10.076121794871796
90 20.026041666666668 None 27.053285256410255 10.076121794871796
91 20.09014423076923 None 26.752804487179485 10.076121794871796
92 19.891826923076923 None 26.732772435897434 10.076121794871796
93 20.182291666666668 None 26.362179487179485 10.076121794871796
94 21.095753205128204 None 26.38221153846154 10.076121794871796
95 21.362179487179485 None 25.99158653846154 10.076121794871796
96 21.526442307692307 None 25.831330128205128 10.076121794871796
97 21.546474358974358 None 25.130208333333332 10.076121794871796
98 21.838942307692307 None 24.14863782051282 10.076121794871796
99 21.838942307692307 None 25.861378205128204 10.076121794871796
