epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 9.154647435897436 10.076121794871796
1 19.256810897435898 None 28.225160256410255 10.076121794871796
2 25.32451923076923 None 34.485176282051285 10.076121794871796
3 29.046474358974358 None 37.91065705128205 10.076121794871796
4 31.676682692307693 None 41.70673076923077 10.076121794871796
5 33.75 None 45.442708333333336 10.076121794871796
6 35.06610576923077 None 47.47596153846154 10.076121794871796
7 36.462339743589745 None 47.85657051282051 10.076121794871796
8 37.6161858974359 None 49.689503205128204 10.076121794871796
9 38.405448717948715 None 49.92988782051282 10.076121794871796
10 39.13261217948718 None 51.03165064102564 10.076121794871796
11 39.89783653846154 None 51.9931891025641 10.076121794871796
12 40.30649038461539 None 51.9130608974359 10.076121794871796
13 41.23998397435897 None 53.225160256410255 10.076121794871796
14 41.54246794871795 None 52.58413461538461 10.076121794871796
15 42.14543269230769 None 52.87459935897436 10.076121794871796
16 42.59214743589744 None 53.255208333333336 10.076121794871796
17 42.80649038461539 None 52.78445512820513 10.076121794871796
18 43.3974358974359 None 54.30689102564103 10.076121794871796
19 43.81410256410256 None 53.27524038461539 10.076121794871796
20 44.07051282051282 None 53.81610576923077 10.076121794871796
21 44.36899038461539 None 54.11658653846154 10.076121794871796
22 44.80969551282051 None 53.97636217948718 10.076121794871796
23 45.208333333333336 None 53.72596153846154 10.076121794871796
24 45.56290064102564 None 54.41706730769231 10.076121794871796
25 45.8994391025641 None 54.296875 10.076121794871796
26 45.97355769230769 None 54.20673076923077 10.076121794871796
27 46.408253205128204 None 53.97636217948718 10.076121794871796
28 46.50440705128205 None 53.73597756410256 10.076121794871796
29 46.90304487179487 None 52.64423076923077 10.076121794871796
30 47.263621794871796 None 53.91626602564103 10.076121794871796
31 47.42588141025641 None 53.5556891025641 10.076121794871796
32 47.34375 None 53.34535256410256 10.076121794871796
33 47.890625 None 54.3369391025641 10.076121794871796
34 48.181089743589745 None 52.76442307692308 10.076121794871796
35 48.38942307692308 None 53.44551282051282 10.076121794871796
36 48.6318108974359 None 53.13501602564103 10.076121794871796
37 48.77403846153846 None 52.97475961538461 10.076121794871796
38 48.826121794871796 None 52.624198717948715 10.076121794871796
39 49.030448717948715 None 52.834535256410255 10.076121794871796
40 49.41706730769231 None 52.22355769230769 10.076121794871796
41 49.397035256410255 None 52.15344551282051 10.076121794871796
42 49.77764423076923 None 52.22355769230769 10.076121794871796
43 49.73557692307692 None 52.43389423076923 10.076121794871796
44 49.74158653846154 None 52.14342948717949 10.076121794871796
45 50.34855769230769 None 52.453926282051285 10.076121794871796
46 50.51883012820513 None 51.33213141025641 10.076121794871796
47 50.55488782051282 None 51.642628205128204 10.076121794871796
48 50.70713141025641 None 51.80288461538461 10.076121794871796
49 50.72716346153846 None 50.96153846153846 10.076121794871796
50 51.08774038461539 None 52.16346153846154 10.076121794871796
51 51.31610576923077 None 49.72956730769231 10.076121794871796
52 51.21594551282051 None 50.69110576923077 10.076121794871796
53 51.62259615384615 None 52.53405448717949 10.076121794871796
54 51.692708333333336 None 51.11177884615385 10.076121794871796
55 51.72275641025641 None 51.55248397435897 10.076121794871796
56 51.93709935897436 None 52.29366987179487 10.076121794871796
57 52.08133012820513 None 51.63261217948718 10.076121794871796
58 52.28966346153846 None 50.72115384615385 10.076121794871796
59 52.31971153846154 None 51.02163461538461 10.076121794871796
60 52.52804487179487 None 50.85136217948718 10.076121794871796
61 52.6161858974359 None 49.78966346153846 10.076121794871796
62 52.65224358974359 None 50.881410256410255 10.076121794871796
63 52.6943108974359 None 51.40224358974359 10.076121794871796
64 52.8505608974359 None 49.85977564102564 10.076121794871796
65 53.17508012820513 None 50.24038461538461 10.076121794871796
66 53.13501602564103 None 50.78125 10.076121794871796
67 53.435496794871796 None 50.83133012820513 10.076121794871796
68 53.21915064102564 None 50.3505608974359 10.076121794871796
69 53.3193108974359 None 49.97996794871795 10.076121794871796
70 53.50961538461539 None 49.719551282051285 10.076121794871796
71 53.567708333333336 None 50.280448717948715 10.076121794871796
72 53.4755608974359 None 48.57772435897436 10.076121794871796
73 53.62179487179487 None 50.48076923076923 10.076121794871796
74 53.99038461538461 None 51.041666666666664 10.076121794871796
75 53.92628205128205 None 49.77964743589744 10.076121794871796
76 53.96033653846154 None 49.46915064102564 10.076121794871796
77 54.22475961538461 None 49.44911858974359 10.076121794871796
78 54.58533653846154 None 48.37740384615385 10.076121794871796
79 54.240785256410255 None 50.07011217948718 10.076121794871796
80 54.2588141025641 None 49.889823717948715 10.076121794871796
81 54.59134615384615 None 48.938301282051285 10.076121794871796
82 54.51121794871795 None 48.80809294871795 10.076121794871796
83 54.8036858974359 None 48.48758012820513 10.076121794871796
84 55.002003205128204 None 48.747996794871796 10.076121794871796
85 54.53525641025641 None 48.10697115384615 10.076121794871796
86 54.921875 None 49.18870192307692 10.076121794871796
87 55.1181891025641 None 48.07692307692308 10.076121794871796
88 54.97596153846154 None 49.348958333333336 10.076121794871796
89 55.27644230769231 None 48.13701923076923 10.076121794871796
90 55.41866987179487 None 48.66786858974359 10.076121794871796
91 55.50480769230769 None 47.95673076923077 10.076121794871796
92 55.27844551282051 None 48.567708333333336 10.076121794871796
93 55.34855769230769 None 47.53605769230769 10.076121794871796
94 55.73317307692308 None 47.68629807692308 10.076121794871796
95 55.78926282051282 None 48.60777243589744 10.076121794871796
96 55.57692307692308 None 46.975160256410255 10.076121794871796
97 55.81730769230769 None 48.13701923076923 10.076121794871796
98 55.8974358974359 None 48.22716346153846 10.076121794871796
99 56.23397435897436 None 46.67467948717949 10.076121794871796
