epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 10.817307692307692 9.985977564102564
1 9.82772435897436 10.058092948717949 12.169471153846153 12.179487179487179
2 10.272435897435898 10.15625 10.24639423076923 14.54326923076923
3 10.206330128205128 10.178285256410257 12.880608974358974 10.006009615384615
4 10.428685897435898 10.548878205128204 12.840544871794872 12.349759615384615
5 10.322516025641026 10.334535256410257 15.084134615384615 12.349759615384615
6 10.170272435897436 10.07411858974359 10.01602564102564 10.526842948717949
7 10.084134615384615 10.258413461538462 10.006009615384615 10.01602564102564
8 10.110176282051283 10.288461538461538 10.216346153846153 10.196314102564102
9 10.318509615384615 10.32451923076923 10.126201923076923 10.096153846153847
10 10.352564102564102 10.340544871794872 10.136217948717949 10.026041666666666
11 10.330528846153847 10.30048076923077 10.236378205128204 10.286458333333334
12 10.276442307692308 10.264423076923077 10.426682692307692 10.496794871794872
13 10.38661858974359 10.384615384615385 10.376602564102564 10.38661858974359
14 10.166266025641026 10.212339743589743 10.426682692307692 10.446714743589743
15 10.366586538461538 10.390625 10.45673076923077 10.506810897435898
16 10.292467948717949 10.286458333333334 9.935897435897436 10.01602564102564
17 10.31650641025641 10.298477564102564 10.31650641025641 10.356570512820513
18 10.260416666666666 10.278445512820513 10.326522435897436 10.376602564102564
19 10.348557692307692 10.372596153846153 10.446714743589743 10.426682692307692
20 10.200320512820513 10.116185897435898 9.99599358974359 9.985977564102564
21 10.150240384615385 10.16826923076923 9.985977564102564 9.985977564102564
22 10.092147435897436 10.118189102564102 9.985977564102564 9.985977564102564
23 10.110176282051283 10.106169871794872 9.985977564102564 9.985977564102564
24 10.110176282051283 10.114182692307692 9.985977564102564 9.985977564102564
25 10.104166666666666 10.100160256410257 9.985977564102564 9.985977564102564
26 10.110176282051283 10.106169871794872 9.985977564102564 9.985977564102564
27 10.270432692307692 10.288461538461538 9.985977564102564 9.985977564102564
28 10.370592948717949 10.07411858974359 9.985977564102564 9.985977564102564
29 10.214342948717949 10.276442307692308 9.985977564102564 9.985977564102564
30 10.118189102564102 10.118189102564102 9.985977564102564 9.985977564102564
31 10.098157051282051 10.098157051282051 9.985977564102564 9.985977564102564
32 10.116185897435898 10.116185897435898 9.985977564102564 9.985977564102564
33 10.106169871794872 10.106169871794872 9.985977564102564 9.985977564102564
34 10.106169871794872 10.098157051282051 9.985977564102564 9.99599358974359
35 10.110176282051283 10.122195512820513 9.985977564102564 9.985977564102564
36 10.110176282051283 10.118189102564102 9.985977564102564 9.99599358974359
37 10.114182692307692 10.128205128205128 9.985977564102564 9.985977564102564
38 10.142227564102564 10.154246794871796 9.985977564102564 9.985977564102564
39 10.214342948717949 10.122195512820513 9.985977564102564 9.985977564102564
40 10.108173076923077 10.112179487179487 9.985977564102564 9.985977564102564
41 10.084134615384615 10.126201923076923 10.627003205128204 11.328125
42 10.310496794871796 10.356570512820513 9.985977564102564 9.985977564102564
43 10.318509615384615 10.30849358974359 9.99599358974359 9.985977564102564
44 10.304487179487179 10.31650641025641 10.036057692307692 9.985977564102564
45 10.318509615384615 10.32451923076923 9.985977564102564 9.985977564102564
46 10.178285256410257 10.21834935897436 9.985977564102564 9.985977564102564
47 10.292467948717949 10.31650641025641 10.01602564102564 9.985977564102564
48 10.302483974358974 10.31650641025641 9.985977564102564 9.975961538461538
49 10.310496794871796 10.306490384615385 9.985977564102564 9.985977564102564
50 10.31650641025641 10.31650641025641 9.985977564102564 9.965945512820513
