epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 8.243189102564102 9.12459935897436
1 10.23303952991453 10.192975427350428 31.720753205128204 24.869791666666668
2 10.907451923076923 10.803952991452991 27.57411858974359 26.38221153846154
3 11.421607905982906 11.303084935897436 38.48157051282051 36.30809294871795
4 11.555154914529915 11.610243055555555 36.07772435897436 21.935096153846153
5 11.428285256410257 11.41826923076923 18.830128205128204 19.53125
6 10.147903311965813 10.139556623931623 10.166266025641026 10.096153846153847
7 10.13454861111111 10.137887286324787 10.096153846153847 10.096153846153847
8 10.132879273504274 10.132879273504274 10.096153846153847 10.096153846153847
9 10.144564636752136 10.144564636752136 10.096153846153847 10.096153846153847
10 10.1428952991453 10.1428952991453 10.096153846153847 10.096153846153847
11 10.141225961538462 10.141225961538462 10.096153846153847 10.096153846153847
12 10.141225961538462 10.141225961538462 10.096153846153847 10.096153846153847
13 10.144564636752136 10.1428952991453 10.096153846153847 10.096153846153847
14 10.144564636752136 10.144564636752136 10.096153846153847 10.096153846153847
15 10.136217948717949 10.136217948717949 10.096153846153847 10.096153846153847
16 10.147903311965813 10.147903311965813 10.096153846153847 10.096153846153847
17 10.147903311965813 10.147903311965813 10.096153846153847 10.096153846153847
18 10.132879273504274 10.132879273504274 10.096153846153847 10.096153846153847
19 10.1428952991453 10.1428952991453 10.096153846153847 10.096153846153847
20 10.129540598290598 10.129540598290598 10.096153846153847 10.096153846153847
21 10.144564636752136 10.144564636752136 10.096153846153847 10.096153846153847
22 10.141225961538462 10.141225961538462 10.096153846153847 10.096153846153847
23 10.139556623931623 10.139556623931623 10.096153846153847 10.096153846153847
24 10.146233974358974 10.146233974358974 10.096153846153847 10.096153846153847
25 10.1428952991453 10.1428952991453 10.096153846153847 10.096153846153847
26 10.151241987179487 10.144564636752136 10.096153846153847 10.096153846153847
27 10.139556623931623 10.139556623931623 10.096153846153847 10.096153846153847
28 10.136217948717949 10.136217948717949 10.096153846153847 10.096153846153847
29 10.136217948717949 10.136217948717949 10.096153846153847 10.096153846153847
30 10.131209935897436 10.131209935897436 10.096153846153847 10.096153846153847
31 10.146233974358974 10.146233974358974 10.096153846153847 10.096153846153847
32 10.137887286324787 10.137887286324787 10.096153846153847 10.096153846153847
33 10.144564636752136 10.144564636752136 10.096153846153847 10.096153846153847
34 10.139556623931623 10.139556623931623 10.096153846153847 10.096153846153847
35 10.139556623931623 10.139556623931623 10.096153846153847 10.096153846153847
36 10.1428952991453 10.1428952991453 10.096153846153847 10.096153846153847
37 10.136217948717949 10.13454861111111 10.096153846153847 10.096153846153847
38 10.137887286324787 10.136217948717949 10.096153846153847 10.096153846153847
39 10.137887286324787 10.137887286324787 10.096153846153847 10.096153846153847
40 10.131209935897436 10.131209935897436 10.096153846153847 10.096153846153847
41 10.141225961538462 10.141225961538462 10.096153846153847 10.096153846153847
42 10.146233974358974 10.146233974358974 10.096153846153847 10.096153846153847
43 10.139556623931623 10.139556623931623 10.096153846153847 10.096153846153847
44 10.146233974358974 10.146233974358974 10.096153846153847 10.096153846153847
45 10.139556623931623 10.139556623931623 10.096153846153847 10.096153846153847
46 10.1428952991453 10.1428952991453 10.096153846153847 10.096153846153847
47 10.141225961538462 10.141225961538462 10.096153846153847 10.096153846153847
48 10.137887286324787 10.137887286324787 10.096153846153847 10.096153846153847
49 10.144564636752136 10.144564636752136 10.096153846153847 10.096153846153847
