epoch train_acc1 train_acc2 test_acc1 test_acc2
0 0 0 8.243189102564102 9.12459935897436
1 60.368255876068375 58.78071581196581 79.66746794871794 89.91386217948718
2 65.09248130341881 62.536725427350426 64.91386217948718 80.06810897435898
3 63.249532585470085 64.79033119658119 81.53044871794872 84.95592948717949
4 65.2610844017094 65.09415064102564 83.42347756410257 91.54647435897436
5 66.67334401709402 66.75180288461539 84.95592948717949 91.11578525641026
6 68.17908653846153 67.06229967948718 84.62540064102564 93.13902243589743
7 67.9604033119658 67.68997061965813 80.5889423076923 88.77203525641026
8 68.16239316239316 68.42114049145299 85.69711538461539 94.07051282051282
9 68.76168536324786 68.97536057692308 85.31650641025641 94.89182692307692
10 69.14563301282051 68.99706196581197 85.98758012820512 95.07211538461539
11 69.44611378205128 69.44110576923077 86.60857371794872 94.921875
12 69.66813568376068 69.56630608974359 86.81891025641026 95.59294871794872
13 69.78665865384616 69.80335202991454 86.34815705128206 94.59134615384616
14 69.82505341880342 69.81336805555556 86.99919871794872 96.10376602564102
15 69.90518162393163 69.97863247863248 86.77884615384616 96.19391025641026
16 70.13888888888889 70.03538995726495 87.11939102564102 95.79326923076923
17 70.24739583333333 70.21233974358974 87.00921474358974 96.15384615384616
18 70.3041533119658 70.27076655982906 87.40985576923077 96.46434294871794
19 70.40765224358974 70.44270833333333 86.94911858974359 96.4443108974359
20 70.5478766025641 70.4326923076923 87.67027243589743 95.98357371794872
21 70.56790865384616 70.56623931623932 87.16947115384616 95.7431891025641
22 70.59461805555556 70.53952991452991 87.28966346153847 97.00520833333333
23 70.7114716880342 70.70479433760684 86.5985576923077 96.23397435897436
24 70.68643162393163 70.66639957264957 87.82051282051282 97.01522435897436
25 70.75320512820512 70.74485844017094 87.5 96.5645032051282
26 70.80495459401709 70.73651175213675 87.66025641025641 96.65464743589743
27 70.8583733974359 70.85503472222223 87.4198717948718 97.02524038461539
28 70.97021901709402 70.92848557692308 87.78044871794872 96.63461538461539
29 71.04200053418803 70.99192040598291 87.6201923076923 96.53445512820512
30 70.98023504273505 70.96020299145299 87.52003205128206 96.78485576923077
31 71.06203258547009 71.07204861111111 87.98076923076923 97.08533653846153
32 71.12546741452991 71.07037927350427 87.72035256410257 96.71474358974359
33 71.18723290598291 71.11044337606837 87.84054487179488 97.00520833333333
34 71.22395833333333 71.19557959401709 87.56009615384616 96.78485576923077
35 71.22729700854701 71.21561164529915 87.9707532051282 96.98517628205128
36 71.26903044871794 71.27403846153847 88.0108173076923 97.29567307692308
37 71.34081196581197 71.32578792735043 87.72035256410257 97.45592948717949
38 71.34081196581197 71.30909455128206 87.94070512820512 97.44591346153847
39 71.40591613247864 71.30575587606837 87.94070512820512 97.5360576923077
40 71.41426282051282 71.39423076923077 88.0108173076923 97.265625
41 71.35917467948718 71.39923878205128 87.61017628205128 97.13541666666667
42 71.45265758547009 71.46434294871794 88.09094551282051 97.41586538461539
43 71.43429487179488 71.51275373931624 87.91065705128206 97.15544871794872
44 71.49606036324786 71.50607638888889 88.1610576923077 97.60616987179488
45 71.54947916666667 71.53111645299145 88.17107371794872 97.28565705128206
46 71.55448717948718 71.5327857905983 88.15104166666667 97.39583333333333
47 71.58453525641026 71.61959134615384 87.63020833333333 97.3858173076923
48 71.64963942307692 71.63294604700855 87.66025641025641 97.05528846153847
49 71.62293002136752 71.5594951923077 87.8505608974359 97.48597756410257
